№;Индекс MP;Бренд MP;Цена, СУ;Валюта, ID;Таможенный код;Поставщик, MP SUPPL_ID;Наша фирма, MP OURCOMPANY_ID;Курс к ГРН;Склад ID;Ячейка ID;Кол-во
Перенос остатков #51;T4714034 SEN;SEN;1,709;1;4016995290;29;4;28,10;3;2;4
Перенос остатков #51;T4714035 SEN;SEN;1,949;1;4016995290;29;4;28,10;3;2;2
Перенос остатков #51;T4714036 SEN;SEN;1,949;1;4016995290;29;4;28,10;3;2;2
Перенос остатков #51;T4715026 SEN;SEN;1,709;1;4016995290;29;4;28,10;3;2;4
Перенос остатков #51;T4715049 SEN;SEN;2,514;1;4016995290;29;4;28,10;3;2;6
Перенос остатков #51;T4715050 SEN;SEN;1,878;1;4016995290;29;4;28,10;3;2;3
Перенос остатков #51;T4715051 SEN;SEN;2,740;1;4016995290;29;4;28,10;3;2;2
Перенос остатков #51;T4715052 SEN;SEN;2,655;1;4016995290;29;4;28,10;3;2;9
Перенос остатков #51;T4715053 SEN;SEN;2,839;1;4016995290;29;4;28,10;3;2;4
Перенос остатков #51;T4717001 SEN;SEN;1,483;1;4016995290;29;4;28,10;3;2;2
Перенос остатков #51;T4717002 SEN;SEN;1,836;1;4016995290;29;4;28,10;3;2;4
Перенос остатков #51;T4717003 SEN;SEN;2,740;1;4016995290;29;4;28,10;3;2;4
Перенос остатков #51;T4717004 SEN;SEN;2,062;1;4016995290;29;4;28,10;3;2;2
Перенос остатков #51;T4717005 SEN;SEN;2,966;1;4016995290;29;4;28,10;3;2;2
Перенос остатков #51;T5302002 FKG;FKG;4,404;1;8482109000;29;4;28,10;3;2;3
Перенос остатков #51;T5302005 FKG;FKG;19,863;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5311006 FKG;FKG;4,635;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5311010 FKG;FKG;5,110;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5312000 FKG;FKG;5,213;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5313011 FKG;FKG;3,942;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5314000 FKG;FKG;2,979;1;8482109000;29;4;28,10;3;2;8
Перенос остатков #51;T5314037 FKG;FKG;5,213;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5402022;TOKO;9,357;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T5404036;TOKO;8,130;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5404041;TOKO;10,570;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T5411019;TOKO;11,433;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5411036;TOKO;10,112;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5411039;TOKO;10,165;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5412013;TOKO;10,395;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5412017;TOKO;10,341;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5412020;TOKO;9,761;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5412038;TOKO;10,516;1;8708999798;29;4;28,10;3;2;6
Перенос остатков #51;T5412043;TOKO;8,736;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5412048;TOKO;10,165;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5413003;TOKO;9,923;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5413016;TOKO;11,311;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5413026;TOKO;9,923;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5414013;TOKO;10,920;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5414030;TOKO;10,327;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T5414045;TOKO;11,514;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5414061;TOKO;12,471;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5414068;TOKO;10,772;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5414070;TOKO;10,813;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5414080;TOKO;14,291;1;8708999798;29;4;28,10;3;2;19
Перенос остатков #51;T5414095;TOKO;10,813;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5415012;TOKO;14,884;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T5415019;TOKO;16,623;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5415029;TOKO;11,905;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5415046;TOKO;8,736;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T5415057;TOKO;10,395;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5415085;TOKO;13,509;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T5416002;TOKO;11,514;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5416008;TOKO;9,127;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5416014;TOKO;10,920;1;8708999798;29;4;28,10;3;2;5
Перенос остатков #51;T5416015;TOKO;11,514;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T5416016;TOKO;11,905;1;8708999798;29;4;28,10;3;2;6
Перенос остатков #51;T5416018;TOKO;10,920;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5417000;TOKO;8,143;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5417005;TOKO;8,332;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5417006;TOKO;9,532;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5417010;TOKO;8,534;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5417013;TOKO;10,516;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T5417015;TOKO;9,761;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T5417026;TOKO;10,165;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5418003;TOKO;11,905;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T5419000;TOKO;8,332;1;8708999798;29;4;28,10;3;2;5
Перенос остатков #51;T5419001;TOKO;8,332;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T5419004;TOKO;8,332;1;8708999798;29;4;28,10;3;2;5
Перенос остатков #51;T5419009;TOKO;8,332;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T5419009;TOKO;8,332;1;8708999798;29;4;28,10;3;2;12
Перенос остатков #51;T5419010;TOKO;10,287;1;8708999798;29;4;28,10;3;2;5
Перенос остатков #51;T5513051;TOKO;14,129;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T5602020 MX;MX;5,136;1;8482109000;29;4;28,10;3;2;6
Перенос остатков #51;T5602050 MX;MX;4,468;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5603007 MX;MX;6,690;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5603014 MX;MX;3,968;1;8482109000;29;4;28,10;3;2;5
Перенос остатков #51;T5604005 MX;MX;5,611;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5604006 MX;MX;6,446;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5604021 MX;MX;7,280;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5611006;TOKO;15,947;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5611026 MX;MX;11,184;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5611027 MX;MX;12,801;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5612001 MX;MX;5,418;1;8482109000;29;4;28,10;3;2;4
Перенос остатков #51;T5612012 MX;MX;8,269;1;8482109000;29;4;28,10;3;2;6
Перенос остатков #51;T5612024 MX;MX;9,014;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5612026 MX;MX;10,920;1;8708709990;29;4;28,10;3;2;5
Перенос остатков #51;T5613006 MX;MX;3,968;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5613010 MX;MX;5,560;1;8482109000;29;4;28,10;3;2;6
Перенос остатков #51;T5613012 MX;MX;6,728;1;8482109000;29;4;28,10;3;2;4
Перенос остатков #51;T5614003B FKG;FKG;2,940;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5614004 MX;MX;4,956;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5614013 MX;MX;4,725;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5614014A FKG;FKG;5,418;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5614016 MX;MX;6,715;1;8482109000;29;4;28,10;3;2;6
Перенос остатков #51;T5615002 MX;MX;5,213;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5615015 MX;MX;4,828;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5615016 MX;MX;4,725;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5615020 MX;MX;7,871;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5615041;TOKO;13,931;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5615049 MX;MX;6,690;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5615058 MX;MX;8,064;1;8482109000;29;4;28,10;3;2;4
Перенос остатков #51;T5616006;TOKO;17,077;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5617011 MX;MX;4,327;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5633015 MX;MX;8,628;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5635001 MX;MX;3,762;1;8482109000;29;4;28,10;3;2;4
Перенос остатков #51;T5635008 MX;MX;5,136;1;8482109000;29;4;28,10;3;2;7
Перенос остатков #51;T5642000 MX;MX;3,891;1;8482109000;29;4;28,10;3;2;7
Перенос остатков #51;T5642003 MX;MX;3,030;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5642010A FKG;FKG;3,428;1;8482109000;29;4;28,10;3;2;7
Перенос остатков #51;T5646000 MX;MX;7,242;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5652005A FKG;FKG;2,735;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5652009 MX;MX;6,125;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5703000;TOKO;17,373;1;8482109000;29;4;28,10;3;2;4
Перенос остатков #51;T5712002 MX;MX;3,492;1;8482109000;29;4;28,10;3;2;4
Перенос остатков #51;T5714009 MX;MX;3,929;1;8482109000;29;4;28,10;3;2;3
Перенос остатков #51;T5714072 MX;MX;11,171;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5715003 MX;MX;4,918;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5715010 MX;MX;4,918;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5716000B FKG;FKG;1,733;1;8482109000;29;4;28,10;3;2;1
Перенос остатков #51;T5732001;TOKO;3,749;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5732001 MX;MX;2,889;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5733016B FKG;FKG;2,093;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5746040 MX;MX;7,344;1;8482109000;29;4;28,10;3;2;2
Перенос остатков #51;T5752000A FKG;FKG;1,605;1;8482109000;29;4;28,10;3;2;8
Перенос остатков #51;T5811014 MX;MX;12,808;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5811021 MX;MX;16,165;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5812025 MX;MX;18,133;1;8708709990;29;4;28,10;3;2;3
Перенос остатков #51;T5813029 MX;MX;31,494;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5813037 MX;MX;37,992;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5814054 MX;MX;45,839;1;8708709990;29;4;28,10;3;2;5
Перенос остатков #51;T5815050 MX;MX;21,355;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5815052 MX;MX;30,725;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5815052 MX;MX;30,725;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5903016 MX;MX;16,111;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5903028 MX;MX;27,193;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5904015 MX;MX;14,507;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5911010 MX;MX;15,612;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5911056 MX;MX;15,774;1;8708709990;29;4;28,10;3;2;5
Перенос остатков #51;T5911057 MX;MX;31,224;1;8708709990;29;4;28,10;3;2;3
Перенос остатков #51;T5911060 MX;MX;31,831;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5911062 MX;MX;29,215;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5913046 MX;MX;22,812;1;8708709990;29;4;28,10;3;2;9
Перенос остатков #51;T5913048 MX;MX;15,626;1;8708709990;29;4;28,10;3;2;4
Перенос остатков #51;T5914026 MX;MX;17,500;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5914028 MX;MX;14,372;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5914081 MX;MX;31,521;1;8708709990;29;4;28,10;3;2;6
Перенос остатков #51;T5915031 MX;MX;13,819;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5915064 MX;MX;34,757;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5915083 MX;MX;34,703;1;8708709990;29;4;28,10;3;2;2
Перенос остатков #51;T5915084 MX;MX;34,703;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T5915093 MX;MX;31,332;1;8708709990;29;4;28,10;3;2;10
Перенос остатков #51;T5917005 MX;MX;11,743;1;8708709990;29;4;28,10;3;2;1
Перенос остатков #51;T6402003 FKG;FKG;3,964;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6402004 FKG;FKG;6,202;1;8708999798;29;4;28,10;3;2;6
Перенос остатков #51;T6402007 FKG;FKG;4,220;1;8708999798;29;4;28,10;3;2;3
Перенос остатков #51;T6402008 FKG;FKG;4,166;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6403001 FKG;FKG;5,946;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T6403002 FKG;FKG;3,721;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6403003 FKG;FKG;4,463;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6403004 FKG;FKG;4,139;1;8708999798;29;4;28,10;3;2;4
Перенос остатков #51;T6403005 FKG;FKG;4,651;1;8708999798;29;4;28,10;3;2;5
Перенос остатков #51;T6403019 FKG;FKG;9,114;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6403022 FKG;FKG;3,748;1;8708999798;29;4;28,10;3;2;5
Перенос остатков #51;T6411015 FKG;FKG;5,986;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T6411025 FKG;FKG;4,463;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6411025 FKG;FKG;4,463;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6412012 FKG;FKG;4,705;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T6412047 FKG;FKG;4,463;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T6413006 FKG;FKG;4,436;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6413014 FKG;FKG;3,721;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T6413032 FKG;FKG;3,910;1;8708999798;29;4;28,10;3;2;9
Перенос остатков #51;T6413055 FKG;FKG;4,961;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6413068 FKG;FKG;3,964;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6415004 FKG;FKG;5,946;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6415009 FKG;FKG;6,768;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6415010 FKG;FKG;4,436;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6415072 FKG;FKG;3,910;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6415073 FKG;FKG;3,654;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T6415074 FKG;FKG;4,961;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6416006 FKG;FKG;30,388;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6416012 FKG;FKG;5,204;1;8708999798;29;4;28,10;3;2;8
Перенос остатков #51;T6416013 FKG;FKG;8,426;1;8708999798;29;4;28,10;3;2;10
Перенос остатков #51;T6417003 FKG;FKG;3,654;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T6417013 FKG;FKG;4,463;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6418012 FKG;FKG;6,256;1;8708999798;29;4;28,10;3;2;2
Перенос остатков #51;T6476001 FKG;FKG;6,512;1;8708999798;29;4;28,10;3;2;1
Перенос остатков #51;T6802001 SEN;SEN;9,309;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6802003 SEN;SEN;9,065;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6802004 SEN;SEN;8,757;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6802007 SEN;SEN;8,872;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6802008 SEN;SEN;10,131;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6803011 SEN;SEN;12,108;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6803014 SEN;SEN;8,564;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6803022 SEN;SEN;8,783;1;8413308000;29;4;28,10;3;2;3
Перенос остатков #51;T6803035 SEN;SEN;7,897;1;8413308000;29;4;28,10;3;2;6
Перенос остатков #51;T6804012 SEN;SEN;9,797;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6804027 SEN;SEN;8,487;1;8413308000;29;4;28,10;3;2;4
Перенос остатков #51;T6811010 SEN;SEN;8,757;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811016 SEN;SEN;8,937;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811017 SEN;SEN;13,418;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811018 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811020 SEN;SEN;9,129;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811021 SEN;SEN;7,897;1;8413308000;29;4;28,10;3;2;4
Перенос остатков #51;T6811025 SEN;SEN;8,012;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6811027 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811033 SEN;SEN;9,258;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811036 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6811037 SEN;SEN;9,502;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6811038 SEN;SEN;11,184;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6811041 SEN;SEN;11,184;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6811045 SEN;SEN;8,012;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6811055 SEN;SEN;15,280;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6811056 SEN;SEN;9,694;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6812008 SEN;SEN;10,465;1;8413308000;29;4;28,10;3;2;7
Перенос остатков #51;T6812012 SEN;SEN;9,874;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6812012 SEN;SEN;9,874;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6812018 SEN;SEN;12,673;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6812025 SEN;SEN;8,937;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6812028 SEN;SEN;10,965;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6812034 SEN;SEN;14,535;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6812050 SEN;SEN;8,937;1;8413308000;29;4;28,10;3;2;4
Перенос остатков #51;T6813002 SEN;SEN;9,502;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6813004 SEN;SEN;10,336;1;8413308000;29;4;28,10;3;2;3
Перенос остатков #51;T6813005 SEN;SEN;12,673;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6813015 SEN;SEN;12,403;1;8413308000;29;4;28,10;3;2;3
Перенос остатков #51;T6813016 SEN;SEN;9,874;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6813017 SEN;SEN;14,060;1;8413308000;29;4;28,10;3;2;6
Перенос остатков #51;T6813036 SEN;SEN;8,937;1;8413308000;29;4;28,10;3;2;3
Перенос остатков #51;T6813037 SEN;SEN;7,499;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6813040 SEN;SEN;9,450;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6813043 SEN;SEN;11,993;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6813048 SEN;SEN;16,024;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6814001 SEN;SEN;7,820;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6814006 SEN;SEN;20,685;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6814011 SEN;SEN;9,129;1;8413308000;29;4;28,10;3;2;7
Перенос остатков #51;T6814028 SEN;SEN;9,925;1;8413308000;29;4;28,10;3;2;7
Перенос остатков #51;T6814037 SEN;SEN;15,280;1;8413308000;29;4;28,10;3;2;4
Перенос остатков #51;T6814042 SEN;SEN;9,643;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6814043 SEN;SEN;8,680;1;8413308000;29;4;28,10;3;2;3
Перенос остатков #51;T6814046 SEN;SEN;8,937;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6814049 SEN;SEN;11,363;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6814052 SEN;SEN;7,640;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6814053 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6814053 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6814060 SEN;SEN;16,397;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6814069 SEN;SEN;8,808;1;8413308000;29;4;28,10;3;2;7
Перенос остатков #51;T6814071 SEN;SEN;8,937;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6814090 SEN;SEN;7,306;1;8413308000;29;4;28,10;3;2;6
Перенос остатков #51;T6814091 SEN;SEN;15,652;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815001 SEN;SEN;9,694;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815004 SEN;SEN;7,306;1;8413308000;29;4;28,10;3;2;6
Перенос остатков #51;T6815006 SEN;SEN;16,255;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815007 SEN;SEN;10,067;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815022 SEN;SEN;11,184;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815028 SEN;SEN;11,736;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815030 SEN;SEN;10,542;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815032 SEN;SEN;9,874;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815035 SEN;SEN;7,499;1;8413308000;29;4;28,10;3;2;6
Перенос остатков #51;T6815041 SEN;SEN;8,937;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815047 SEN;SEN;13,598;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815054 SEN;SEN;10,811;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815060 SEN;SEN;11,556;1;8413308000;29;4;28,10;3;2;3
Перенос остатков #51;T6815064 SEN;SEN;9,925;1;8413308000;29;4;28,10;3;2;8
Перенос остатков #51;T6815067 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815069 SEN;SEN;11,184;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815075 SEN;SEN;11,184;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815077 SEN;SEN;9,874;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6815095 SEN;SEN;10,811;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6815096 SEN;SEN;21,430;1;8413308000;29;4;28,10;3;2;3
Перенос остатков #51;T6816002 SEN;SEN;12,108;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6816009 SEN;SEN;18,451;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6817001 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6817010 SEN;SEN;10,246;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6817012 SEN;SEN;9,322;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6817014 SEN;SEN;8,012;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6817016 SEN;SEN;10,067;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6817025 SEN;SEN;12,673;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6818011 SEN;SEN;10,439;1;8413308000;29;4;28,10;3;2;1
Перенос остатков #51;T6818020 SEN;SEN;10,439;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T6819016 SEN;SEN;8,385;1;8413308000;29;4;28,10;3;2;2
Перенос остатков #51;T7700093 SOG;SOG;0,411;1;8484900090;29;4;28,10;3;2;8
Перенос остатков #51;T8100001 NCOSP;NCOSP;0,721;1;8511100098;29;4;28,10;3;2;5
Перенос остатков #51;T8100002 NCOSP;NCOSP;0,574;1;8511100098;29;4;28,10;3;2;145
Перенос остатков #51;T8100004 DEDG;DEDG;0,521;1;8511100098;29;4;28,10;3;2;4
Перенос остатков #51;T8100005 NCOSP;NCOSP;0,708;1;8511100098;29;4;28,10;3;2;40
Перенос остатков #51;T8100006 NCOSP;NCOSP;0,788;1;8511100098;29;4;28,10;3;2;9
Перенос остатков #51;T8100007 NCOSP;NCOSP;0,855;1;8511100098;29;4;28,10;3;2;8
Перенос остатков #51;T8100008 NCOSP;NCOSP;0,414;1;8511100098;29;4;28,10;3;2;12
Перенос остатков #51;T8100010 MOBO;MOBO;3,352;1;8511100098;29;4;28,10;3;2;128
Перенос остатков #51;T8100011 MOBO;MOBO;3,352;1;8511100098;29;4;28,10;3;2;76
Перенос остатков #51;T8100012 MOBO;MOBO;3,352;1;8511100098;29;4;28,10;3;2;95
Перенос остатков #51;T8100013 MOBO;MOBO;3,352;1;8511100098;29;4;28,10;3;2;52
Перенос остатков #51;T8100019 NCOSP;NCOSP;0,601;1;8511100098;29;4;28,10;3;2;12
Перенос остатков #51;T8100022 NCOSP;NCOSP;0,855;1;8511100098;29;4;28,10;3;2;12
