№;Индекс MP;Бренд MP;Цена, СУ;Валюта, ID;Таможенный код;Поставщик, MP SUPPL_ID;Наша фирма, MP OURCOMPANY_ID;Курс к ГРН;Склад ID;Ячейка ID;Кол-во
Перенос остатков #126;T1211036 JP;JP;1,579;2;8421310000;45;4;28,10;3;2;1
Перенос остатков #126;T1212023 JP;JP;1,579;2;8421310000;45;4;28,10;3;2;1
Перенос остатков #126;T1213014 JP;JP;2,748;2;8421310000;45;4;28,10;3;2;2
Перенос остатков #126;T1215037 JP;JP;1,477;2;8421310000;45;4;28,10;3;2;4
Перенос остатков #126;T1215050 JP;JP;1,477;2;8421310000;45;4;28,10;3;2;2
Перенос остатков #126;T1402002 JP;JP;1,477;2;8421392000;45;4;28,10;3;2;2
Перенос остатков #126;T1403000 JP;JP;1,579;2;8421392000;45;4;28,10;3;2;1
Перенос остатков #127;T1104000 JP;JP;1,768;2;8421230090;45;4;28,10;4;4;14
Перенос остатков #127;T1115006 JP;JP;1,375;2;8421230090;45;4;28,10;4;4;26
Перенос остатков #127;T1202005 JP;JP;1,387;2;8421310000;45;4;28,10;4;4;9
Перенос остатков #127;T1203014 JP;JP;1,477;2;8421310000;45;4;28,10;4;4;65
Перенос остатков #127;T1204010 JP;JP;1,926;2;8421310000;45;4;28,10;4;4;4
Перенос остатков #127;T1204013 JP;JP;1,926;2;8421310000;45;4;28,10;4;4;1
Перенос остатков #127;T1204014 JP;JP;1,695;2;8421310000;45;4;28,10;4;4;38
Перенос остатков #127;T1211036 JP;JP;1,579;2;8421310000;45;4;28,10;4;4;4
Перенос остатков #127;T1212023 JP;JP;1,579;2;8421310000;45;4;28,10;4;4;6
Перенос остатков #127;T1213014 JP;JP;2,748;2;8421310000;45;4;28,10;4;4;60
Перенос остатков #127;T1215037 JP;JP;1,477;2;8421310000;45;4;28,10;4;4;23
Перенос остатков #127;T1215050 JP;JP;1,477;2;8421310000;45;4;28,10;4;4;5
Перенос остатков #127;T1402002 JP;JP;1,477;2;8421392000;45;4;28,10;4;4;8
Перенос остатков #127;T1403000 JP;JP;1,579;2;8421392000;45;4;28,10;4;4;12
Перенос остатков #128;T1204010 JP;JP;1,926;2;8421310000;45;4;28,10;4;1198;2
Перенос остатков #128;T1204013 JP;JP;1,926;2;8421310000;45;4;28,10;4;1198;2
Перенос остатков #129;T5204021 SEN;SEN;7,952;2;8708939098;46;4;28,10;2;3;1
Перенос остатков #130;T2503009 SEN;SEN;8,206;2;8708309998;46;4;28,10;3;2;2
Перенос остатков #130;T2504008 SEN;SEN;8,206;2;8708309998;46;4;28,10;3;2;1
Перенос остатков #130;T2511017 SEN;SEN;4,972;2;8708309998;46;4;28,10;3;2;2
Перенос остатков #130;T2512014 SEN;SEN;3,997;2;8708309998;46;4;28,10;3;2;2
Перенос остатков #130;T2513033 SEN;SEN;15,988;2;8708309998;46;4;28,10;3;2;2
Перенос остатков #130;T2513063 SEN;SEN;4,986;2;8708309998;46;4;28,10;3;2;5
Перенос остатков #130;T2517007 SEN;SEN;4,138;2;8708309998;46;4;28,10;3;2;2
Перенос остатков #130;T2517012 SEN;SEN;5,014;2;8708309998;46;4;28,10;3;2;1
Перенос остатков #130;T2535042 SEN;SEN;7,613;2;8708309998;46;4;28,10;3;2;4
Перенос остатков #130;T2536005 SEN;SEN;8,983;2;8708309998;46;4;28,10;3;2;1
Перенос остатков #130;T5102003 SEN;SEN;13,658;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5102005 SEN;SEN;14,873;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5102007 SEN;SEN;13,658;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5104000 SEN;SEN;14,604;2;8708939098;46;4;28,10;3;2;8
Перенос остатков #130;T5104003 SEN;SEN;10,522;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5112003 SEN;SEN;13,051;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5113001 SEN;SEN;27,570;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5114017 SEN;SEN;16,567;2;8708939098;46;4;28,10;3;2;5
Перенос остатков #130;T5114028 SEN;SEN;13,051;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5114036 SEN;SEN;23,545;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5115007 SEN;SEN;38,431;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5115008 SEN;SEN;16,567;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5115031 SEN;SEN;16,567;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5115036 SEN;SEN;13,658;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5115052 SEN;SEN;19,929;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5115053 SEN;SEN;14,873;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5116012 SEN;SEN;13,658;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5201029 SEN;SEN;6,246;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5202007 SEN;SEN;6,356;2;8708939098;46;4;28,10;3;2;4
Перенос остатков #130;T5203017 SEN;SEN;7,691;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5203021 SEN;SEN;8,178;2;8708939098;46;4;28,10;3;2;6
Перенос остатков #130;T5203026 SEN;SEN;7,224;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5203028 SEN;SEN;7,224;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5203038 SEN;SEN;7,691;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5203039 SEN;SEN;8,178;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5203040 SEN;SEN;8,172;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5204021 SEN;SEN;7,952;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5204026 SEN;SEN;8,172;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5211000 SEN;SEN;7,062;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5211021 SEN;SEN;6,568;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5211024 SEN;SEN;6,991;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5211035 SEN;SEN;6,991;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5211036 SEN;SEN;7,224;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5212000 SEN;SEN;5,678;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5212030 SEN;SEN;6,568;2;8708939098;46;4;28,10;3;2;5
Перенос остатков #130;T5212064 SEN;SEN;6,991;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5213029 SEN;SEN;10,593;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5213068 SEN;SEN;8,460;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5215013 SEN;SEN;17,090;2;8708939098;46;4;28,10;3;2;1
Перенос остатков #130;T5215079 SEN;SEN;7,691;2;8708939098;46;4;28,10;3;2;6
Перенос остатков #130;T5216001 SEN;SEN;7,691;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5216013 SEN;SEN;7,224;2;8708939098;46;4;28,10;3;2;3
Перенос остатков #130;T5217007 SEN;SEN;6,836;2;8708939098;46;4;28,10;3;2;2
Перенос остатков #130;T5217014 SEN;SEN;7,274;2;8708939098;46;4;28,10;3;2;4
Перенос остатков #131;T2503009 SEN;SEN;8,206;2;8708309998;46;4;28,10;4;4;4
Перенос остатков #131;T2504008 SEN;SEN;8,206;2;8708309998;46;4;28,10;4;4;2
Перенос остатков #131;T2511017 SEN;SEN;4,972;2;8708309998;46;4;28,10;4;4;8
Перенос остатков #131;T2512014 SEN;SEN;3,997;2;8708309998;46;4;28,10;4;4;6
Перенос остатков #131;T2513033 SEN;SEN;15,988;2;8708309998;46;4;28,10;4;4;7
Перенос остатков #131;T2513063 SEN;SEN;4,986;2;8708309998;46;4;28,10;4;4;12
Перенос остатков #131;T2516004 SEN;SEN;4,237;2;8708309998;46;4;28,10;4;4;1
Перенос остатков #131;T2517007 SEN;SEN;4,138;2;8708309998;46;4;28,10;4;4;6
Перенос остатков #131;T2517012 SEN;SEN;5,014;2;8708309998;46;4;28,10;4;4;3
Перенос остатков #131;T2535042 SEN;SEN;7,613;2;8708309998;46;4;28,10;4;4;6
Перенос остатков #131;T2536005 SEN;SEN;8,983;2;8708309998;46;4;28,10;4;4;10
Перенос остатков #131;T5102003 SEN;SEN;13,658;2;8708939098;46;4;28,10;4;4;15
Перенос остатков #131;T5102005 SEN;SEN;14,873;2;8708939098;46;4;28,10;4;4;6
Перенос остатков #131;T5102007 SEN;SEN;13,658;2;8708939098;46;4;28,10;4;4;5
Перенос остатков #131;T5103016 SEN;SEN;19,929;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5104000 SEN;SEN;14,604;2;8708939098;46;4;28,10;4;4;10
Перенос остатков #131;T5104003 SEN;SEN;10,522;2;8708939098;46;4;28,10;4;4;8
Перенос остатков #131;T5112003 SEN;SEN;13,051;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5113001 SEN;SEN;27,570;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5113014 SEN;SEN;14,873;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5113024 SEN;SEN;19,929;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5114017 SEN;SEN;16,567;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #131;T5114028 SEN;SEN;13,051;2;8708939098;46;4;28,10;4;4;3
Перенос остатков #131;T5114036 SEN;SEN;23,545;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #131;T5115008 SEN;SEN;16,567;2;8708939098;46;4;28,10;4;4;2
Перенос остатков #131;T5115031 SEN;SEN;16,567;2;8708939098;46;4;28,10;4;4;9
Перенос остатков #131;T5115036 SEN;SEN;13,658;2;8708939098;46;4;28,10;4;4;6
Перенос остатков #131;T5115052 SEN;SEN;19,929;2;8708939098;46;4;28,10;4;4;9
Перенос остатков #131;T5115053 SEN;SEN;14,873;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5115078 SEN;SEN;14,873;2;8708939098;46;4;28,10;4;4;2
Перенос остатков #131;T5116012 SEN;SEN;13,658;2;8708939098;46;4;28,10;4;4;9
Перенос остатков #131;T5201029 SEN;SEN;6,246;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #131;T5202007 SEN;SEN;6,356;2;8708939098;46;4;28,10;4;4;5
Перенос остатков #131;T5203017 SEN;SEN;7,691;2;8708939098;46;4;28,10;4;4;15
Перенос остатков #131;T5203021 SEN;SEN;8,178;2;8708939098;46;4;28,10;4;4;8
Перенос остатков #131;T5203026 SEN;SEN;7,224;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #131;T5203028 SEN;SEN;7,224;2;8708939098;46;4;28,10;4;4;5
Перенос остатков #131;T5203029 SEN;SEN;7,224;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5203038 SEN;SEN;7,691;2;8708939098;46;4;28,10;4;4;6
Перенос остатков #131;T5203039 SEN;SEN;8,178;2;8708939098;46;4;28,10;4;4;15
Перенос остатков #131;T5203040 SEN;SEN;8,172;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5204021 SEN;SEN;7,952;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #131;T5204026 SEN;SEN;8,172;2;8708939098;46;4;28,10;4;4;14
Перенос остатков #131;T5211000 SEN;SEN;7,062;2;8708939098;46;4;28,10;4;4;3
Перенос остатков #131;T5211021 SEN;SEN;6,568;2;8708939098;46;4;28,10;4;4;2
Перенос остатков #131;T5211024 SEN;SEN;6,991;2;8708939098;46;4;28,10;4;4;5
Перенос остатков #131;T5211035 SEN;SEN;6,991;2;8708939098;46;4;28,10;4;4;19
Перенос остатков #131;T5211036 SEN;SEN;7,224;2;8708939098;46;4;28,10;4;4;11
Перенос остатков #131;T5212000 SEN;SEN;5,678;2;8708939098;46;4;28,10;4;4;5
Перенос остатков #131;T5212030 SEN;SEN;6,568;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #131;T5212064 SEN;SEN;6,991;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #131;T5213023 SEN;SEN;8,333;2;8708939098;46;4;28,10;4;4;2
Перенос остатков #131;T5213029 SEN;SEN;10,593;2;8708939098;46;4;28,10;4;4;1
Перенос остатков #131;T5213068 SEN;SEN;8,460;2;8708939098;46;4;28,10;4;4;2
Перенос остатков #131;T5215013 SEN;SEN;17,090;2;8708939098;46;4;28,10;4;4;2
Перенос остатков #131;T5215079 SEN;SEN;7,691;2;8708939098;46;4;28,10;4;4;14
Перенос остатков #131;T5216001 SEN;SEN;7,691;2;8708939098;46;4;28,10;4;4;19
Перенос остатков #131;T5216013 SEN;SEN;7,224;2;8708939098;46;4;28,10;4;4;17
Перенос остатков #131;T5217007 SEN;SEN;6,836;2;8708939098;46;4;28,10;4;4;5
Перенос остатков #131;T5217014 SEN;SEN;7,274;2;8708939098;46;4;28,10;4;4;4
Перенос остатков #132;T5203040 SEN;SEN;8,172;2;8708939098;46;4;28,10;4;1198;2
Перенос остатков #133;T2111051 LD;LAMDA;5,282;2;8708309198;47;4;28,10;2;3;1
Перенос остатков #133;T2113042 LD;LAMDA;6,497;2;8708309198;47;4;28,10;2;3;1
Перенос остатков #133;T2212015C LD;LAMDA;6,935;2;8708309198;47;4;28,10;2;3;1
Перенос остатков #134;T2103001 LD;LAMDA;3,446;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2104010 LD;LAMDA;5,551;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2111004 LD;LAMDA;3,729;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2111016 LD;LAMDA;3,870;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2111020 LD;LAMDA;4,280;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2111023 LD;LAMDA;4,209;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2111026 LD;LAMDA;5,169;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2111035 LD;LAMDA;4,407;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2111041 LD;LAMDA;5,297;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2111051 LD;LAMDA;5,282;2;8708309198;47;4;28,10;3;2;30
Перенос остатков #134;T2112032 LD;LAMDA;3,390;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2113020 LD;LAMDA;4,082;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2114047 LD;LAMDA;5,184;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2114061 LD;LAMDA;6,398;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2114063 LD;LAMDA;6,003;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2114088 LD;LAMDA;5,974;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2115000 LD;LAMDA;5,763;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2115036 LD;LAMDA;4,746;2;8708309198;47;4;28,10;3;2;5
Перенос остатков #134;T2115039 LD;LAMDA;5,056;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2115045 LD;LAMDA;4,972;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2115049 LD;LAMDA;4,746;2;8708309198;47;4;28,10;3;2;4
Перенос остатков #134;T2115057 LD;LAMDA;4,181;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2115071 LD;LAMDA;5,226;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2115072 LD;LAMDA;5,579;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2115085 LD;LAMDA;5,056;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2115093 LD;LAMDA;4,788;2;8708309198;47;4;28,10;3;2;4
Перенос остатков #134;T2115098 LD;LAMDA;5,635;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2115103 LD;LAMDA;5,226;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2115105C LD;LAMDA;8,828;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2115107C LD;LAMDA;6,285;2;8708309198;47;4;28,10;3;2;4
Перенос остатков #134;T2115109 LD;LAMDA;6,384;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2115110 LD;LAMDA;5,621;2;8708309198;47;4;28,10;3;2;5
Перенос остатков #134;T2115114 LD;LAMDA;5,438;2;8708309198;47;4;28,10;3;2;5
Перенос остатков #134;T2115116C LD;LAMDA;8,771;2;8708309198;47;4;28,10;3;2;4
Перенос остатков #134;T2115124C LD;LAMDA;8,828;2;8708309198;47;4;28,10;3;2;20
Перенос остатков #134;T2116005 LD;LAMDA;4,802;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2116009 LD;LAMDA;4,802;2;8708309198;47;4;28,10;3;2;5
Перенос остатков #134;T2116012 LD;LAMDA;4,619;2;8708309198;47;4;28,10;3;2;10
Перенос остатков #134;T2116015 LD;LAMDA;4,845;2;8708309198;47;4;28,10;3;2;5
Перенос остатков #134;T2117004 LD;LAMDA;3,545;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2117006 LD;LAMDA;3,828;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2117009 LD;LAMDA;4,096;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2118000 LD;LAMDA;4,407;2;8708309198;47;4;28,10;3;2;4
Перенос остатков #134;T2119007 LD;LAMDA;4,576;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2119010 LD;LAMDA;4,096;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2119011 LD;LAMDA;4,364;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2119013 LD;LAMDA;4,661;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2133021 LD;LAMDA;6,003;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2134012 LD;LAMDA;5,621;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2135003 LD;LAMDA;5,946;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2135018 LD;LAMDA;5,071;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2135026 LD;LAMDA;4,647;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2141009 LD;LAMDA;5,212;2;8708309198;47;4;28,10;3;2;22
Перенос остатков #134;T2142033 LD;LAMDA;5,791;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2142047 LD;LAMDA;8,192;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2152008 LD;LAMDA;5,438;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2152070C LD;LAMDA;11,977;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2203001 LD;LAMDA;4,251;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2211001 LD;LAMDA;3,178;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2212009 LD;LAMDA;3,616;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2212015C LD;LAMDA;6,935;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2214024 LD;LAMDA;3,390;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2214025 LD;LAMDA;3,460;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2214035 LD;LAMDA;3,390;2;8708309198;47;4;28,10;3;2;3
Перенос остатков #134;T2214037 LD;LAMDA;3,319;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2215006 LD;LAMDA;4,237;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2215016 LD;LAMDA;3,715;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #134;T2215023 LD;LAMDA;3,319;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2215037 LD;LAMDA;4,590;2;8708309198;47;4;28,10;3;2;41
Перенос остатков #134;T2216001 LD;LAMDA;3,347;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2219001 LD;LAMDA;3,249;2;8708309198;47;4;28,10;3;2;1
Перенос остатков #134;T2252038C LD;LAMDA;8,531;2;8708309198;47;4;28,10;3;2;2
Перенос остатков #135;T2103001 LD;LAMDA;3,446;2;8708309198;47;4;28,10;4;4;32
Перенос остатков #135;T2104010 LD;LAMDA;5,551;2;8708309198;47;4;28,10;4;4;13
Перенос остатков #135;T2111004 LD;LAMDA;3,729;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2111016 LD;LAMDA;3,870;2;8708309198;47;4;28,10;4;4;8
Перенос остатков #135;T2111020 LD;LAMDA;4,280;2;8708309198;47;4;28,10;4;4;26
Перенос остатков #135;T2111023 LD;LAMDA;4,209;2;8708309198;47;4;28,10;4;4;16
Перенос остатков #135;T2111026 LD;LAMDA;5,169;2;8708309198;47;4;28,10;4;4;9
Перенос остатков #135;T2111035 LD;LAMDA;4,407;2;8708309198;47;4;28,10;4;4;20
Перенос остатков #135;T2111041 LD;LAMDA;5,297;2;8708309198;47;4;28,10;4;4;7
Перенос остатков #135;T2111051 LD;LAMDA;5,282;2;8708309198;47;4;28,10;4;4;39
Перенос остатков #135;T2112032 LD;LAMDA;3,390;2;8708309198;47;4;28,10;4;4;8
Перенос остатков #135;T2113020 LD;LAMDA;4,082;2;8708309198;47;4;28,10;4;4;4
Перенос остатков #135;T2113042 LD;LAMDA;6,497;2;8708309198;47;4;28,10;4;4;7
Перенос остатков #135;T2114047 LD;LAMDA;5,184;2;8708309198;47;4;28,10;4;4;31
Перенос остатков #135;T2114061 LD;LAMDA;6,398;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2114063 LD;LAMDA;6,003;2;8708309198;47;4;28,10;4;4;47
Перенос остатков #135;T2114088 LD;LAMDA;5,974;2;8708309198;47;4;28,10;4;4;21
Перенос остатков #135;T2115000 LD;LAMDA;5,763;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2115036 LD;LAMDA;4,746;2;8708309198;47;4;28,10;4;4;21
Перенос остатков #135;T2115039 LD;LAMDA;5,056;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2115045 LD;LAMDA;4,972;2;8708309198;47;4;28,10;4;4;32
Перенос остатков #135;T2115049 LD;LAMDA;4,746;2;8708309198;47;4;28,10;4;4;35
Перенос остатков #135;T2115057 LD;LAMDA;4,181;2;8708309198;47;4;28,10;4;4;40
Перенос остатков #135;T2115071 LD;LAMDA;5,226;2;8708309198;47;4;28,10;4;4;30
Перенос остатков #135;T2115072 LD;LAMDA;5,579;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2115085 LD;LAMDA;5,056;2;8708309198;47;4;28,10;4;4;6
Перенос остатков #135;T2115093 LD;LAMDA;4,788;2;8708309198;47;4;28,10;4;4;33
Перенос остатков #135;T2115098 LD;LAMDA;5,635;2;8708309198;47;4;28,10;4;4;14
Перенос остатков #135;T2115103 LD;LAMDA;5,226;2;8708309198;47;4;28,10;4;4;27
Перенос остатков #135;T2115105C LD;LAMDA;8,828;2;8708309198;47;4;28,10;4;4;15
Перенос остатков #135;T2115107C LD;LAMDA;6,285;2;8708309198;47;4;28,10;4;4;56
Перенос остатков #135;T2115109 LD;LAMDA;6,384;2;8708309198;47;4;28,10;4;4;27
Перенос остатков #135;T2115110 LD;LAMDA;5,621;2;8708309198;47;4;28,10;4;4;28
Перенос остатков #135;T2115114 LD;LAMDA;5,438;2;8708309198;47;4;28,10;4;4;17
Перенос остатков #135;T2115116C LD;LAMDA;8,771;2;8708309198;47;4;28,10;4;4;28
Перенос остатков #135;T2115124C LD;LAMDA;8,828;2;8708309198;47;4;28,10;4;4;54
Перенос остатков #135;T2116005 LD;LAMDA;4,802;2;8708309198;47;4;28,10;4;4;8
Перенос остатков #135;T2116009 LD;LAMDA;4,802;2;8708309198;47;4;28,10;4;4;21
Перенос остатков #135;T2116012 LD;LAMDA;4,619;2;8708309198;47;4;28,10;4;4;43
Перенос остатков #135;T2116015 LD;LAMDA;4,845;2;8708309198;47;4;28,10;4;4;6
Перенос остатков #135;T2117004 LD;LAMDA;3,545;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2117006 LD;LAMDA;3,828;2;8708309198;47;4;28,10;4;4;3
Перенос остатков #135;T2117009 LD;LAMDA;4,096;2;8708309198;47;4;28,10;4;4;3
Перенос остатков #135;T2118000 LD;LAMDA;4,407;2;8708309198;47;4;28,10;4;4;11
Перенос остатков #135;T2119007 LD;LAMDA;4,576;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2119010 LD;LAMDA;4,096;2;8708309198;47;4;28,10;4;4;29
Перенос остатков #135;T2119011 LD;LAMDA;4,364;2;8708309198;47;4;28,10;4;4;10
Перенос остатков #135;T2119013 LD;LAMDA;4,661;2;8708309198;47;4;28,10;4;4;10
Перенос остатков #135;T2133021 LD;LAMDA;6,003;2;8708309198;47;4;28,10;4;4;21
Перенос остатков #135;T2134012 LD;LAMDA;5,621;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2135003 LD;LAMDA;5,946;2;8708309198;47;4;28,10;4;4;31
Перенос остатков #135;T2135018 LD;LAMDA;5,071;2;8708309198;47;4;28,10;4;4;3
Перенос остатков #135;T2135026 LD;LAMDA;4,647;2;8708309198;47;4;28,10;4;4;7
Перенос остатков #135;T2141009 LD;LAMDA;5,212;2;8708309198;47;4;28,10;4;4;24
Перенос остатков #135;T2142033 LD;LAMDA;5,791;2;8708309198;47;4;28,10;4;4;34
Перенос остатков #135;T2142047 LD;LAMDA;8,192;2;8708309198;47;4;28,10;4;4;16
Перенос остатков #135;T2152008 LD;LAMDA;5,438;2;8708309198;47;4;28,10;4;4;5
Перенос остатков #135;T2152070C LD;LAMDA;11,977;2;8708309198;47;4;28,10;4;4;8
Перенос остатков #135;T2203001 LD;LAMDA;4,251;2;8708309198;47;4;28,10;4;4;16
Перенос остатков #135;T2211001 LD;LAMDA;3,178;2;8708309198;47;4;28,10;4;4;9
Перенос остатков #135;T2212009 LD;LAMDA;3,616;2;8708309198;47;4;28,10;4;4;10
Перенос остатков #135;T2212015C LD;LAMDA;6,935;2;8708309198;47;4;28,10;4;4;4
Перенос остатков #135;T2214024 LD;LAMDA;3,390;2;8708309198;47;4;28,10;4;4;16
Перенос остатков #135;T2214025 LD;LAMDA;3,460;2;8708309198;47;4;28,10;4;4;18
Перенос остатков #135;T2214035 LD;LAMDA;3,390;2;8708309198;47;4;28,10;4;4;37
Перенос остатков #135;T2214037 LD;LAMDA;3,319;2;8708309198;47;4;28,10;4;4;7
Перенос остатков #135;T2215006 LD;LAMDA;4,237;2;8708309198;47;4;28,10;4;4;16
Перенос остатков #135;T2215016 LD;LAMDA;3,715;2;8708309198;47;4;28,10;4;4;9
Перенос остатков #135;T2215023 LD;LAMDA;3,319;2;8708309198;47;4;28,10;4;4;4
Перенос остатков #135;T2215037 LD;LAMDA;4,590;2;8708309198;47;4;28,10;4;4;30
Перенос остатков #135;T2219001 LD;LAMDA;3,249;2;8708309198;47;4;28,10;4;4;7
Перенос остатков #135;T2252038C LD;LAMDA;8,531;2;8708309198;47;4;28,10;4;4;81
Перенос остатков #135;T2216001 LD;LAMDA;3,347;2;8708309198;47;4;28,10;4;4;6
